"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"RANBP6",9.2183907621658e-60,0.377305064467886,0.205,0.06,1.7046648197397e-55,"RANBP6"
"CCDC191",9.7281763022916e-60,0.90764752584564,0.142,0.031,1.79893436181976e-55,"CCDC191"
"TRAM2",1.07870052805782e-59,0.146210444826309,0.442,0.182,1.99473301648453e-55,"TRAM2"
"METTL8",1.09571984524607e-59,0.543953509222265,0.245,0.082,2.02620513782903e-55,"METTL8"
"PHYKPL",1.09781381882584e-59,0.119163164078585,0.526,0.223,2.03007731377275e-55,"PHYKPL"
"CHMP4A",1.12532181484278e-59,-0.789863769029067,0.767,0.626,2.08094510000727e-55,"CHMP4A"
"ZNF28",1.17218850395105e-59,0.250359425497806,0.254,0.085,2.16761098150628e-55,"ZNF28"
"DOT1L",1.23328171350591e-59,0.178862623019076,0.249,0.082,2.28058454461512e-55,"DOT1L"
"ZNF529-AS1",1.36833107165506e-59,0.490680434495625,0.188,0.052,2.53031781770454e-55,"ZNF529-AS1"
"ANKLE2",1.73156605156087e-59,0.0930279453999874,0.448,0.184,3.20201194254636e-55,"ANKLE2"
"POLR1A",1.89558043995044e-59,0.159233111393513,0.353,0.136,3.50530734955636e-55,"POLR1A"
"TNPO2",1.97815512725592e-59,0.133104848399269,0.296,0.106,3.65800446132164e-55,"TNPO2"
"GAK",1.97982130474405e-59,0.146020193042323,0.691,0.309,3.6610855567327e-55,"GAK"
"TIMD4",2.24967716556457e-59,-2.22159570451112,0.189,0.342,4.160103014562e-55,"TIMD4"
"NUP107",2.53344870436235e-59,0.244738932649361,0.376,0.151,4.68485334410685e-55,"NUP107"
"TMEM50A",2.72014155292119e-59,-0.394306499845181,0.917,0.739,5.03008575966186e-55,"TMEM50A"
"ZNF189",2.92977031881418e-59,0.415910213516962,0.209,0.062,5.41773127355119e-55,"ZNF189"
"ALKBH8",3.02760905476558e-59,0.86886233799614,0.152,0.035,5.59865466407252e-55,"ALKBH8"
"LRRFIP1",3.37604595180145e-59,0.398375764300613,0.961,0.607,6.24298417407123e-55,"LRRFIP1"
"UBE2G1",3.39044096467337e-59,0.315512975862146,0.738,0.35,6.26960343187399e-55,"UBE2G1"
