"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.66891045892938e-63,2.76585538605928,0.618,0.129,4.93534922065222e-59,"0","DHFR"
2.06655290368675e-62,3.7412502484618,0.484,0.032,3.82146962949753e-58,"0","SOX5"
3.09606703483583e-58,2.23875846238008,0.592,0.116,5.72524716081842e-54,"0","TMEM163"
1.76851343355116e-51,1.70733439693764,0.723,0.267,3.27033504132281e-47,"0","HDAC9"
2.32170196363301e-47,3.28258713286679,0.443,0.044,4.29329127115016e-43,"0","AUTS2"
1.53976229385109e-46,0.888340272766525,0.742,0.245,2.84732843378944e-42,"0","CGA"
8.91918400572539e-42,0.671929498383126,0.936,0.484,1.64933550633874e-37,"0","CR1"
2.55271442922838e-39,3.06363560588234,0.397,0.05,4.72047952252912e-35,"0","PDE4D"
1.23197497394958e-37,1.37705455680861,0.589,0.207,2.27816812182756e-33,"0","CCL13"
1.32331782700851e-31,1.40997574309241,0.621,0.24,2.44707932570414e-27,"0","NAV3"
1.77798735643846e-25,0.539506782748765,0.853,0.532,3.287854219526e-21,"0","NAMPT"
2.40275978295386e-24,1.42100965982321,0.369,0.077,4.44318339063828e-20,"0","TFPI2"
6.37683982490996e-20,2.08375806447559,0.312,0.072,1.17920522042235e-15,"0","AFF3"
8.78824722248072e-19,0.67677429076952,0.697,0.413,1.62512267638114e-14,"0","TIMP1"
2.60562927574999e-18,1.01415556652485,0.475,0.183,4.81832965671688e-14,"0","PALLD"
3.84645318885972e-17,0.759790433099451,0.416,0.133,7.1128612368394e-13,"0","RETN"
5.31509923058766e-17,0.587990139471217,0.505,0.197,9.8286814972027e-13,"0","CSH1"
1.89202977626866e-90,2.02989606804067,0.93,0.291,3.49874146227601e-86,"1","NR4A1"
8.88227395709753e-87,1.82511110519756,0.933,0.36,1.64251010014647e-82,"1","RASGEF1B"
2.11640025449722e-86,2.44144751839841,0.85,0.219,3.91364735061627e-82,"1","KDM6B"
2.24079787323463e-83,1.60672379348631,0.948,0.419,4.14368342718548e-79,"1","CD83"
1.21955682881097e-80,2.1456601386627,0.852,0.257,2.25520448783725e-76,"1","BAG3"
7.60848008233739e-78,1.43251527600232,0.984,0.531,1.40696013682583e-73,"1","HSPH1"
3.97553796114593e-77,1.38763567010213,0.995,0.553,7.35156479775105e-73,"1","HSPA1B"
1.57490732327415e-76,1.29260304834793,0.987,0.572,2.91231862219856e-72,"1","DNAJB1"
1.89024488479856e-75,1.27791711106778,0.98,0.527,3.49544084096949e-71,"1","PPP1R15A"
3.72868183916961e-74,1.52071318564706,0.93,0.413,6.89507845699244e-70,"1","NFKBIZ"
2.85619858639319e-72,1.67207031268355,0.86,0.33,5.28168242595828e-68,"1","ATF3"
5.00064412495232e-72,2.71814119669338,0.699,0.122,9.24719111586184e-68,"1","NR4A3"
3.26582019706069e-71,1.69900745019452,0.905,0.373,6.03915470840464e-67,"1","NR4A2"
9.96624662452698e-65,1.14031974125125,0.972,0.577,1.84295832580753e-60,"1","FOSB"
3.13173693294604e-62,1.93393593125948,0.814,0.333,5.79120793640381e-58,"1","PLAUR"
2.19562069664567e-61,1.09306913316268,1,0.702,4.06014179223718e-57,"1","HSPA1A"
