"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.39755484593004e-48,0.872384860262693,0.58,0.554,6.39092219731111e-44,"0","GUK1"
3.98278789778208e-48,0.634190224168691,0.766,0.763,1.06165194203279e-43,"0","HMGB1"
4.64452197320454e-48,0.759284822451085,0.659,0.644,1.2380437771774e-43,"0","ATP6V1G1"
1.90045214683628e-47,1.34746811042014,0.363,0.301,5.06584524260678e-43,"0","GAPLINC"
2.03451183597439e-47,1.05323582072599,0.475,0.432,5.42319474997334e-43,"0","PET100"
2.14527646848808e-47,1.21767088841912,0.38,0.32,5.71844895440183e-43,"0","HSD17B14"
3.14198393128659e-47,0.868441759536676,0.568,0.535,8.37527236723755e-43,"0","NDUFB11"
3.25437584573706e-47,0.742023552543964,0.668,0.65,8.6748642543967e-43,"0","POMP"
4.08105276630782e-47,0.723053553962538,0.705,0.691,1.08784542538701e-42,"0","RAB5C"
5.44435183241217e-47,0.72015421928009,0.689,0.681,1.45124642444779e-42,"0","HMGN2"
1.06810386590841e-46,0.955129237416836,0.533,0.51,2.84713766496545e-42,"0","MRPS21"
3.65838208544344e-46,1.26662221434353,0.392,0.348,9.75178328695804e-42,"0","SUPT4H1"
5.06784573270209e-46,0.957129311160907,0.557,0.522,1.35088495850907e-41,"0","IGSF6"
6.86320303503952e-46,0.894247757450462,0.548,0.524,1.82945540102013e-41,"0","NDUFB7"
7.8290508267287e-46,0.96249116413958,0.514,0.485,2.0869117883728e-41,"0","NDUFC1"
8.05386586019711e-46,1.09529253318908,0.416,0.368,2.14683848369414e-41,"0","SNRPE"
1.63653063862831e-45,1.26439856789569,0.33,0.254,4.36233607032763e-41,"0","C20orf27"
2.007819106451e-45,0.873718121683699,0.622,0.611,5.35204261015579e-41,"0","SKP1"
3.10914987353531e-45,1.03743257558738,0.449,0.409,8.28774990289571e-41,"0","TIMM13"
4.86745050236415e-45,0.56209024511871,0.837,0.85,1.29746760591019e-40,"0","CSF1R"
5.33114117967978e-45,0.843408298919584,0.578,0.56,1.42106899285544e-40,"0","ARL6IP4"
7.5377424163286e-45,0.634593642672281,0.71,0.681,2.00926061849655e-40,"0","IFITM2"
9.87612236900211e-45,0.752640259637289,0.642,0.625,2.6325791786812e-40,"0","TPI1"
1.38088315014255e-44,1.25197377028967,0.318,0.224,3.68088212501999e-40,"0","CD5L"
1.65855844776111e-44,1.07252851786625,0.508,0.488,4.421053398352e-40,"0","RNH1"
