"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"USP15",6.17758721169816e-43,0.618165191790787,0.484,0.392,1.14235942718722e-38
"BAG6",6.89490792695626e-43,0.728783466942275,0.276,0.171,1.27500637385275e-38
"ARL5B",8.55977367226613e-43,0.950253706207497,0.329,0.242,1.58287334747545e-38
"SRGAP1",8.6136353243087e-43,-0.558288253485959,0.205,0.323,1.59283344417117e-38
"RPL7L1",9.84223478366019e-43,-0.911975158953906,0.18,0.287,1.82002605619444e-38
"NSMCE2",1.41101612917834e-42,-1.04386175768994,0.095,0.185,2.60925102607658e-38
"GPR12",1.73619384259808e-42,-1.66740535053443,0.035,0.102,3.21056965373237e-38
"COPE",1.85433612608545e-42,-0.678341587400455,0.378,0.492,3.42903836435721e-38
"LRRC28",2.01925330452328e-42,-0.883385800933449,0.074,0.16,3.73400321072445e-38
"CCNG2",2.46621418164193e-42,-0.748758535213472,0.219,0.333,4.56052326469225e-38
"AASS",2.5855467124005e-42,-1.10239375568612,0.044,0.116,4.781192980571e-38
"ABAT",3.33824723284792e-42,-1.0899726549352,0.055,0.13,6.17308678298237e-38
"PCMTD2",3.70117937920473e-42,-0.958403475858774,0.096,0.187,6.84422090802538e-38
"XAGE2",4.19440834483224e-42,-0.99893543342338,0.044,0.115,7.75629991126378e-38
"SAMD9L",5.55714987629257e-42,0.896769157132546,0.275,0.18,1.02762815512402e-37
"PTPRC",5.99902014828891e-42,0.30422105977018,0.649,0.61,1.10933880582159e-37
"GOSR2",6.05989153272169e-42,-1.10355602294555,0.099,0.19,1.1205951422309e-37
"SRSF7",6.35250357410905e-42,0.506058195104607,0.597,0.524,1.17470496092425e-37
"CPEB4",6.56048707440247e-42,-0.396443810302202,0.47,0.578,1.21316526979851e-37
"NDST2",7.4588911116598e-42,-1.43546365845985,0.038,0.105,1.37929814436813e-37
"DHX16",7.68985052447136e-42,1.30233178286082,0.142,0.066,1.42200715898524e-37
"NME1",8.68362950067408e-42,-1.82779890678113,0.047,0.117,1.60577676726465e-37
"IGFBP3",9.00260769977768e-42,-0.529248661165518,0.154,0.265,1.66476221584289e-37
"PSD3",1.204654457316e-41,-0.577430775612203,0.184,0.294,2.22764702246874e-37
"IRAK3",1.24361987433108e-41,1.13137260894042,0.19,0.104,2.29970187161303e-37
"LINS1",1.34236913101775e-41,-0.888073562150956,0.083,0.17,2.48230899707802e-37
"SH2D4A",1.35112213628919e-41,-0.987650209785868,0.125,0.22,2.49849505442598e-37
"SCAMP2",1.39184795955648e-41,0.297824486645904,0.583,0.503,2.57380524681185e-37
"SLC17A5",1.48038696949147e-41,-0.725420514812024,0.203,0.314,2.73753158398363e-37
"BABAM1",1.55638672685341e-41,-1.2766619837042,0.082,0.166,2.87807033529732e-37
"PDE4B",1.58095282558612e-41,0.722529875364849,0.402,0.312,2.92349796507386e-37
"RNF144B",1.74073709988939e-41,0.840272867605621,0.344,0.248,3.21897104511547e-37
"ATP1B1",1.75348449536413e-41,-0.397918310504138,0.582,0.711,3.24254352882735e-37
"LYL1",1.75877582326061e-41,-0.732094085835065,0.293,0.409,3.25232825237351e-37
"METTL15",1.82321507674465e-41,-0.80735105996804,0.068,0.15,3.37148931991621e-37
"AFF4",1.92999244746459e-41,0.602194659324919,0.556,0.464,3.56894203385153e-37
"MSI2",2.07571149975686e-41,-1.26010185111375,0.035,0.101,3.83840570535038e-37
"ARMC2",2.44753129982475e-41,-1.09367071450242,0.05,0.124,4.52597487963593e-37
"RPS12",2.79039518513028e-41,0.111128510539059,0.904,0.983,5.15999877634291e-37
"BICD1",2.91264411743713e-41,-0.53813230596154,0.132,0.236,5.38606150196474e-37
"ZNF397",3.46184247673778e-41,-0.76701318798591,0.088,0.178,6.40163910798351e-37
"PET100",3.53550852942887e-41,-0.891330616193098,0.224,0.332,6.53786237261987e-37
"ZNF254",4.46439505616868e-41,-1.00751425106117,0.051,0.125,8.25555933786712e-37
"NCL",4.99135449244494e-41,0.247672671796348,0.667,0.605,9.23001272742919e-37
"GMFG",5.63955428407214e-41,-0.622108351143586,0.489,0.605,1.04286637821062e-36
"IDI1",5.95561307668497e-41,-0.526774098687049,0.354,0.475,1.10131197014058e-36
"RPL22L1",7.4913668285968e-41,-0.638624145111642,0.305,0.425,1.38530355394412e-36
"B3GNT7",8.05696285180334e-41,1.09123053228118,0.126,0.055,1.48989357055547e-36
"COPB1",9.45337239181706e-41,-0.689551314080128,0.25,0.365,1.74811762269481e-36
"TCN2",1.19166591858292e-40,0.866743677872026,0.29,0.2,2.20362861664353e-36
"PSME1",1.3242708349756e-40,0.413362578196551,0.46,0.339,2.44884162803688e-36
"OXCT1",1.34003870746003e-40,-1.39119190069282,0.046,0.116,2.47799957783509e-36
"PARVB",1.41506617907692e-40,0.689737658272316,0.245,0.149,2.61674037834903e-36
"PNP",1.59179265129093e-40,1.01213683937002,0.262,0.171,2.9435429707672e-36
"CAPRIN1",1.68725690471351e-40,0.468331330975402,0.421,0.316,3.12007546819622e-36
"TLE4",1.76075991949421e-40,-0.387583808519703,0.341,0.464,3.25599724312868e-36
"CSAD",1.80199640999933e-40,-0.762537520237846,0.041,0.11,3.33225176137077e-36
"BEX4",1.84582852890436e-40,1.11809726132273,0.1,0.038,3.41330611564994e-36
"MT2A",2.0048526875854e-40,0.857819803086307,0.272,0.175,3.70737358988293e-36
"CLN3",2.11349589948348e-40,-1.1158978773797,0.054,0.128,3.90827661732485e-36
"CYFIP1",2.47026689387627e-40,0.262368794873806,0.667,0.607,4.568017540156e-36
"BRD2",2.59251963317565e-40,0.552685978767865,0.54,0.41,4.79408730566841e-36
"LRRC59",2.84189044593135e-40,0.65794868974933,0.264,0.166,5.25522381261625e-36
"SND1",2.89454453543387e-40,0.697875108039985,0.352,0.251,5.35259175492432e-36
"MRPL14",2.92085859382084e-40,-0.691025420030245,0.363,0.48,5.4012517116935e-36
"RBP7",3.03580468913488e-40,-1.00713138389228,0.189,0.294,5.61381003114821e-36
"MGME1",3.35984809088886e-40,-0.865540787816734,0.178,0.283,6.21303108967169e-36
"C5AR2",3.39305317008741e-40,-0.847629885442701,0.111,0.204,6.27443392212564e-36
"PRRC2A",3.45025763170624e-40,0.734879822898257,0.293,0.192,6.38021641255119e-36
"POMC",3.65241845109425e-40,-1.31971090704891,0.06,0.135,6.75405219976349e-36
"PUF60",4.26081916290083e-40,0.749486929121009,0.238,0.142,7.87910679603621e-36
"SLC35E2B",4.74893041089308e-40,1.50161648747146,0.143,0.07,8.78172211582348e-36
"PHYH",4.8375143369021e-40,-0.610739055235561,0.177,0.285,8.94553151179936e-36
"CHSY3",6.27009382632721e-40,-1.33977644628322,0.039,0.104,1.15946575036443e-35
"ADD3",6.79644849520526e-40,-0.998513300613033,0.098,0.186,1.25679925573336e-35
"VPS53",6.80235131396063e-40,0.827267049802691,0.334,0.237,1.2578908049776e-35
"VAMP5",7.35597208301404e-40,0.792077601651375,0.183,0.098,1.36026635759096e-35
"LYVE1",8.06322146958017e-40,0.134063081711916,0.815,0.938,1.49105091415477e-35
"PIK3R1",1.12607328559166e-39,0.353651465540414,0.574,0.494,2.08233471971609e-35
"KRIT1",1.19566177951195e-39,-0.762514715098997,0.069,0.149,2.21101776267349e-35
"MED13",1.27711328848365e-39,-0.628204976518148,0.203,0.315,2.36163789306396e-35
"RAB32",1.2844893024819e-39,-0.752228553592026,0.35,0.461,2.37527761814952e-35
"IL10RA",1.50039221699296e-39,0.444183596017894,0.564,0.489,2.77452528766337e-35
"PLEKHO2",1.77063253869287e-39,-0.550915082913033,0.296,0.422,3.27425369055085e-35
"FSTL1",1.97415782326381e-39,-0.852978978689383,0.058,0.133,3.65061264677944e-35
"ZNF117",2.74941748684982e-39,-0.630140366254394,0.094,0.185,5.08422281668268e-35
"NFIA",2.78678272096674e-39,-0.42041013216737,0.285,0.408,5.1533186076117e-35
"IL4I1",2.82820503215189e-39,1.21151266096935,0.16,0.083,5.22991674545527e-35
"FMN1",3.64832138866932e-39,0.693970739073084,0.405,0.312,6.74647591192731e-35
"HEATR5A",4.13889200597453e-39,-1.00739074006772,0.09,0.175,7.6536390974481e-35
"MYD88",4.31010497547756e-39,0.566640633183984,0.253,0.156,7.9702461206531e-35
"PSMB3",4.36081439959098e-39,0.366962899154686,0.438,0.318,8.06401798772363e-35
"RPL15",5.00037563319916e-39,-0.378667488962682,0.797,0.949,9.24669462091188e-35
"GNB1",5.1548521305108e-39,0.282154099110719,0.603,0.518,9.53235255974057e-35
"RAPGEF1",5.16432597039357e-39,0.724377947134841,0.301,0.204,9.54987158445179e-35
"MAGED1",5.23299426599429e-39,-0.705610952430968,0.12,0.215,9.67685299667665e-35
"GLUD1",6.41657007468099e-39,0.671723162144409,0.356,0.257,1.18655213821001e-34
"ACOT13",9.34105279337639e-39,-1.05023258942367,0.119,0.208,1.72734748255116e-34
"SCAPER",9.48558497100417e-39,-0.596614904096237,0.121,0.217,1.75407437283809e-34
"PPP3CA",1.00612876368099e-38,-0.495255837404116,0.302,0.415,1.86053330979888e-34
"MVB12B",1.11734297964035e-38,1.18316163778816,0.159,0.082,2.06619063795093e-34
"SLC25A25",1.24667455832057e-38,1.38785421018905,0.174,0.097,2.30535059324641e-34
"APBB1IP",1.24749063657199e-38,0.435758567858978,0.463,0.37,2.30685968514893e-34
"FN3K",1.4041385601136e-38,1.49398849477238,0.122,0.055,2.59653302536206e-34
"HYAL2",1.51775930572879e-38,-1.01060681416959,0.126,0.219,2.80664050815368e-34
"BCL3",1.5646984103789e-38,0.693137060681272,0.378,0.291,2.89344030047267e-34
"RAD50",2.0735870325559e-38,-0.922667330163861,0.117,0.205,3.83447714060237e-34
"SSPN",2.23639598135147e-38,-1.53020872426044,0.05,0.119,4.13554344871513e-34
"SNHG9",2.248539388792e-38,-0.864569344393078,0.042,0.109,4.15799903775416e-34
"PLBD2",2.65492607412399e-38,0.872871488373715,0.23,0.141,4.90948929627008e-34
"CTSK",2.71592931160696e-38,-1.1768909125352,0.053,0.123,5.02229648302359e-34
"MAT2A",3.17014780047035e-38,0.579149309577448,0.519,0.442,5.86223731262978e-34
"NRDC",3.71123348591111e-38,0.657991290617596,0.398,0.304,6.86281296214683e-34
"UQCRQ",4.34087487162156e-38,-0.568562571626157,0.465,0.582,8.02714581260259e-34
"COMT",4.84341826950502e-38,0.329360007624427,0.557,0.471,8.95644906396868e-34
"WDR70",5.30318270246592e-38,-0.8432943095352,0.112,0.199,9.80664545339998e-34
"EPOR",5.81018138946233e-38,-0.763907525475213,0.124,0.218,1.07441874253937e-33
"TP53INP1",6.19268769412625e-38,-0.763420637644583,0.147,0.246,1.14515180839783e-33
"ARID4A",6.20861903642733e-38,-0.470330794431108,0.275,0.391,1.14809783221614e-33
"CTSL",6.56635621498739e-38,0.152050722396669,0.839,0.86,1.21425059127547e-33
"PAGE4",7.60018135375402e-38,-0.593957993450669,0.121,0.218,1.40542553593619e-33
"PLCG2",7.70582715314553e-38,-0.581822984829454,0.218,0.33,1.42496155715967e-33
"ATP6V1D",8.01866051372599e-38,-0.654574762107246,0.298,0.405,1.48281070219821e-33
"HMGN1",8.25803141343707e-38,-0.602670203306733,0.377,0.49,1.52707516897278e-33
"BCAS3",8.44363988959892e-38,-1.03611250894964,0.049,0.117,1.56139788838463e-33
"MFSD1",1.15575157755956e-37,0.192125806735862,0.684,0.643,2.13721581722313e-33
"TOB2",1.28232804944116e-37,-0.411231598378485,0.222,0.336,2.37128102902659e-33
"UBQLN1",1.31891375648693e-37,0.587003927055903,0.357,0.26,2.43893531849563e-33
"FBP1",1.37664233329472e-37,0.925863571730623,0.102,0.04,2.5456870027286e-33
"ZNF791",1.52008566563756e-37,-0.587213288966958,0.088,0.172,2.81094241289698e-33
"SERPINB9",1.59800714109432e-37,0.939223259167289,0.298,0.213,2.95503480531162e-33
"ITGAM",1.7208077461916e-37,0.506624203314654,0.471,0.385,3.1821176842575e-33
"MRPS6",1.82483293690871e-37,-0.688569694931522,0.143,0.242,3.37448106693159e-33
"SHMT1",1.82555586298003e-37,0.554038840354269,0.328,0.226,3.37581790182267e-33
"MGAT5",1.8832987619878e-37,0.572268578184145,0.443,0.343,3.48259607066785e-33
"DAAM1",1.90392620498415e-37,-0.608960973482417,0.201,0.309,3.52074033825669e-33
"TM9SF1",2.01259262993763e-37,-1.1954538283119,0.059,0.131,3.72168629128066e-33
"INAFM2",2.21314630147169e-37,-0.825489323786391,0.139,0.235,4.09255014068145e-33
"YY1",2.33500146277784e-37,-0.53453525528558,0.322,0.437,4.31788470496879e-33
"PAX8",2.42811684033482e-37,1.26394654510514,0.119,0.054,4.49007366114715e-33
"CLN6",2.98284075196387e-37,-0.890230649058888,0.141,0.232,5.51586911853158e-33
"NUDT14",3.26613029581302e-37,-1.19139776737958,0.109,0.195,6.03972814301744e-33
"WDPCP",3.50690325333282e-37,-0.824931817650692,0.054,0.124,6.48496549606304e-33
"EPHB2",4.19237870525605e-37,1.48717596369281,0.103,0.042,7.75254670175948e-33
"CALU",4.22145884133355e-37,-0.51467903853268,0.383,0.497,7.80632168939401e-33
"GGCX",4.64238852132945e-37,-0.925366011337497,0.092,0.174,8.58470485364243e-33
"HTT",4.77132737517525e-37,0.800486725126335,0.313,0.222,8.82313858217408e-33
"IFI44L",4.97238437308134e-37,0.805302294421706,0.36,0.285,9.19493318270202e-33
"DTD1",5.01508536273247e-37,-1.35028555324581,0.06,0.131,9.27389585276488e-33
"RASL11A",5.26519949279466e-37,1.43753881704042,0.122,0.057,9.73640690207589e-33
"PLEKHM2",5.36564196026675e-37,0.504353972956236,0.447,0.354,9.92214511292528e-33
"PKN2",6.2447929686437e-37,-0.45365872815753,0.308,0.425,1.15478711576159e-32
"NR1D2",6.79401117859424e-37,-0.685251777715259,0.189,0.294,1.25634854714565e-32
"HILPDA",6.8744491066966e-37,-1.22518809555632,0.039,0.101,1.27122312881034e-32
"CHCHD10",7.1935290363626e-37,0.281134175195934,0.529,0.418,1.33022738940417e-32
"GLRX",7.6207670929156e-37,-0.723956641973936,0.283,0.39,1.40923225082195e-32
"TRIM27",9.33533795097674e-37,0.894526826502491,0.218,0.131,1.72629069389462e-32
"LSM14A",1.23467233884631e-36,0.613313847005967,0.278,0.181,2.28315608899459e-32
"ZBTB20",1.29798084879891e-36,-0.495971640451185,0.138,0.233,2.40022618559895e-32
"MTUS1",1.3392722662248e-36,-0.607706491539334,0.248,0.361,2.4765822747029e-32
"SENP7",1.97155205550567e-36,-0.585199577033287,0.137,0.235,3.64579406104108e-32
"PDE4DIP",2.09894838326048e-36,0.66521053263217,0.414,0.328,3.88137535032528e-32
"TMEM230",2.18982784538399e-36,-0.807959011262577,0.28,0.382,4.04942965168408e-32
"WDR74",2.34861883259607e-36,-0.481525926478929,0.132,0.227,4.34306594523665e-32
"POU2F1",2.54592312082383e-36,-0.843934068354547,0.108,0.194,4.70792103502743e-32
"LINC01480",2.58578024585169e-36,1.25925409078488,0.112,0.049,4.78162483062894e-32
"RASGRP3",2.74122458093234e-36,-0.646836277280398,0.063,0.137,5.06907249506009e-32
"ACIN1",2.84738870073803e-36,0.652025517719881,0.389,0.303,5.26539118540477e-32
"TRIM22",3.0178972844867e-36,0.694099016406988,0.317,0.225,5.5806956584728e-32
"TNF",3.06197342549482e-36,1.21999040189413,0.285,0.206,5.66220125842502e-32
"SF3B2",3.32304724581217e-36,0.411847904495318,0.408,0.308,6.14497896695587e-32
"NEK3",3.38283585215043e-36,-0.682789696903788,0.106,0.193,6.25554005779658e-32
"HERC5",3.91343478912834e-36,0.784862819652116,0.265,0.177,7.23672361205613e-32
"CBR4",3.97113287923569e-36,-1.11902637622754,0.047,0.112,7.34341892028265e-32
"SMYD3",4.81005168217101e-36,-1.27009959394861,0.044,0.107,8.89474757067063e-32
"TREM2",4.93268417777884e-36,0.903257480739363,0.181,0.103,9.12151958154863e-32
"GRIN2C",5.62953708734249e-36,-0.729742182822021,0.149,0.247,1.04101399819137e-31
"KDM4A",7.23823104754885e-36,-0.948764561825316,0.067,0.141,1.33849368531273e-31
"WDFY3",7.47240028088211e-36,0.507616574781373,0.516,0.434,1.38179625994072e-31
"UBXN6",8.26191174142693e-36,-1.00765986604308,0.116,0.203,1.52779271922467e-31
"RAB3GAP2",9.63078051116533e-36,-0.531274767162606,0.208,0.314,1.78092393212469e-31
"HSF1",1.01047704744612e-35,0.91301276862156,0.181,0.102,1.86857415613737e-31
"GNS",1.02032168584436e-35,0.332511848374481,0.543,0.472,1.88677886146339e-31
"ZBTB18",1.03105624294299e-35,-1.34884284382813,0.043,0.105,1.90662920445018e-31
"SLC4A7",1.04059759817141e-35,0.817968568599019,0.236,0.149,1.92427307853858e-31
"THBD",1.05884644911201e-35,1.18437760374672,0.182,0.105,1.95801885369792e-31
"RCC1",1.09617050428466e-35,-1.22926180070468,0.042,0.105,2.0270384965232e-31
"OARD1",1.1373186862661e-35,-1.10258422229612,0.092,0.172,2.10312971464327e-31
"TNRC6A",1.14204796024153e-35,-0.558912991083222,0.172,0.274,2.11187508807864e-31
"RNF217",1.44819876400177e-35,-0.637667866515064,0.118,0.208,2.67800915439208e-31
"MMGT1",1.64456033001681e-35,0.85445053001167,0.151,0.078,3.04112096226709e-31
"TMED5",2.47710107008915e-35,0.390785604359687,0.446,0.352,4.58065529880886e-31
"EIF4G1",2.69921784778622e-35,0.407030950077282,0.436,0.342,4.99139364412627e-31
"GPI",2.82532187748009e-35,0.439061564782544,0.383,0.285,5.22458521583619e-31
"ACAP2",3.10919951413221e-35,0.393934408197999,0.56,0.479,5.74953174153328e-31
"ABCC1",3.7461903852125e-35,0.927128721696413,0.245,0.16,6.92745526033496e-31
"MBOAT1",3.78040390243239e-35,-0.612720645968317,0.13,0.222,6.99072289637798e-31
"TMEM144",4.36082151864826e-35,-0.758177785022688,0.109,0.195,8.06403115228436e-31
"TNFSF13B",4.7378091895235e-35,0.724932695154169,0.264,0.176,8.76115675326685e-31
"FAH",4.88791402330836e-35,0.725374535798758,0.147,0.075,9.03873061190181e-31
"ETS2",5.01945803565149e-35,0.309513398558437,0.597,0.543,9.28198179952674e-31
"LEPROT",5.27937032182253e-35,-0.614690445059537,0.32,0.424,9.76261159911422e-31
"IER5",5.51039863433445e-35,0.703630041491889,0.496,0.438,1.01898291546113e-30
"FLOT1",5.52519351263037e-35,0.44361216098815,0.386,0.281,1.02171878435561e-30
"PCYOX1",5.92165123077839e-35,-0.730283332264759,0.148,0.241,1.09503174559554e-30
"EID1",6.29403098245956e-35,-0.60428324317015,0.384,0.487,1.16389220927642e-30
"ZMYND8",7.51876215729348e-35,-0.545682561031175,0.148,0.245,1.39036949812671e-30
"NUTF2",9.1196738795149e-35,0.483636464892465,0.266,0.172,1.68641009379989e-30
"HIF1A",9.1548533167515e-35,0.339018524809527,0.61,0.558,1.69291547533369e-30
"PTPRE",9.62135442971513e-35,0.584863355182457,0.43,0.348,1.77918086114292e-30
"PTPRN2",1.30137933586295e-34,-1.16342829623307,0.135,0.222,2.40651066787776e-30
"ZNHIT1",1.45396225713163e-34,-0.803199231598328,0.236,0.336,2.68866700588781e-30
"RFX3",1.51187623473664e-34,-1.1180366176196,0.043,0.105,2.79576153327499e-30
"TTC21B",1.72744195227979e-34,-0.50834057112302,0.15,0.249,3.19438565815579e-30
"LRRC57",1.76607758049996e-34,-1.10748671512491,0.047,0.11,3.26583066186052e-30
"GPS2",1.78139484528934e-34,-0.760068697315266,0.098,0.18,3.29415534790905e-30
"BUD31",1.92924920680108e-34,-0.768594635766625,0.237,0.339,3.56756763321657e-30
"TP53INP2",2.4373295553627e-34,1.26103624806859,0.181,0.107,4.50710981377671e-30
"DCUN1D1",2.44017190624689e-34,-0.888677157649675,0.149,0.24,4.51236588903174e-30
"SCARB2",2.93300790930849e-34,0.315591570590832,0.548,0.478,5.42371822589326e-30
"ARHGAP32",3.78240550239223e-34,-0.918044796229899,0.048,0.112,6.99442425502372e-30
"MSN",3.84549227126437e-34,0.291967585806297,0.556,0.476,7.11108430802208e-30
"PTPRJ",3.99815662450149e-34,0.456679723029702,0.457,0.372,7.39339123002815e-30
"BACH1",5.16425266294584e-34,0.473770463979113,0.457,0.374,9.54973602431945e-30
"LTA4H",5.32884547453732e-34,0.902565059840982,0.14,0.071,9.85410105151441e-30
"PLA2G15",5.56678110747068e-34,-0.47750398184769,0.432,0.538,1.02940916239348e-29
"EEF2K",7.50049088156319e-34,0.837527915842286,0.26,0.172,1.38699077381866e-29
"BASP1",7.76708240108815e-34,0.762231971542408,0.155,0.082,1.43628887760922e-29
"P4HB",8.74007051968095e-34,0.293393250358937,0.592,0.529,1.6162138404994e-29
"ANXA4",9.86775619916184e-34,-0.701766819006507,0.338,0.44,1.82474547634901e-29
"IGFBP1",1.27449511975081e-33,1.09065531108191,0.154,0.082,2.3567963754432e-29
"CAST",1.28600767941246e-33,0.236727325360503,0.625,0.571,2.37808540076952e-29
"SRPRA",1.83713581809193e-33,0.468443348440226,0.335,0.24,3.3972315548156e-29
"ME2",1.92140396277406e-33,0.391250250137597,0.397,0.303,3.55306020796179e-29
"DNAJC3",1.99796365423403e-33,0.440999899558365,0.446,0.364,3.69463438940956e-29
"SOBP",2.06829829040587e-33,-0.751051509565678,0.076,0.151,3.82469719861853e-29
"TRIM14",2.33633696072676e-33,0.754152772915032,0.274,0.19,4.32035430777592e-29
"CENPP",2.52739545362497e-33,-0.962016024579894,0.047,0.109,4.6736596728433e-29
"CDK19",2.65195612078395e-33,-0.620212326288052,0.12,0.208,4.90399725855369e-29
"ARL15",2.67082738995377e-33,-1.06026983761535,0.049,0.111,4.93889400950251e-29
"TPP1",2.73077023967109e-33,0.162031105334576,0.709,0.691,5.04974032719978e-29
"IGSF6",2.78419394818394e-33,0.329187918356071,0.557,0.458,5.14853144898174e-29
"YTHDF2",2.88962263693069e-33,-0.62430202833671,0.234,0.335,5.34349018021223e-29
"RPL5",3.44268434639055e-33,-0.367962622297631,0.704,0.832,6.3662118933454e-29
"SELPLG",3.46046189057449e-33,0.456520116169106,0.383,0.292,6.39908612805035e-29
"BBX",3.52989659491545e-33,-0.54591254492813,0.216,0.318,6.52748478331764e-29
"ITGA4",3.68800731700106e-33,0.629846557401316,0.227,0.143,6.81986313059836e-29
"XAF1",3.94237847626712e-33,0.84087922435424,0.377,0.306,7.29024627831317e-29
"MIR222HG",4.06152875517915e-33,1.77126700008287,0.116,0.056,7.51057897407728e-29
"GPRC5C",4.46757003400355e-33,-1.16172063726002,0.042,0.101,8.26143050687937e-29
"KLHL24",5.04299923163605e-33,-0.525091726821729,0.248,0.354,9.32551417914138e-29
"DEXI",5.32053450453136e-33,-0.915586153420982,0.19,0.283,9.83873240577939e-29
"STAU2",5.36047535140291e-33,-1.09835334128663,0.072,0.143,9.91259101981425e-29
"PEA15",6.20530288796377e-33,0.794711203012583,0.173,0.097,1.14748461004226e-28
"RPS25",6.36601824546753e-33,0.159839759838804,0.777,0.685,1.17720409395186e-28
"SEC11A",7.27235426432841e-33,-0.599751963927498,0.435,0.539,1.34480375055961e-28
